sex,province,education,religion_importance,aboriginal,hh_size,age,vote
(2) Female,(5) Quebec,(9) Bachelor's degree,Very important,No,6,42,Conservatives
(2) Female,(5) Quebec,(2) Some elementary school,Somewhat important,No,1,73,Conservatives
(1) Male,(5) Quebec,(5) Completed secondary / high school,Not very important,No,4,39,Liberal
(1) Male,(5) Quebec,(3) Completed elementary school,Not important at all,No,2,61,Liberal
(2) Female,(5) Quebec,"(7) Completed technical, community college, CEGEP, College C",Not very important,No,3,62,Liberal
(1) Male,(5) Quebec,(5) Completed secondary / high school,Not important at all,No,3,40,Bloc Quebecois
(1) Male,(5) Quebec,"(7) Completed technical, community college, CEGEP, College C",Not very important,No,2,69,Liberal
(2) Female,(5) Quebec,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,4,43,Liberal
(2) Female,(5) Quebec,"(7) Completed technical, community college, CEGEP, College C",Not very important,Yes,5,35,Liberal
(2) Female,(5) Quebec,"(6) Some technical, community college, CEGEP, College Classi",Not important at all,No,3,43,Liberal
(2) Female,(5) Quebec,(4) Some secondary / high school,Very important,No,1,65,Conservatives
(1) Male,(5) Quebec,"(6) Some technical, community college, CEGEP, College Classi",Somewhat important,No,2,35,Liberal
(1) Male,(5) Quebec,(11) Professional degree or doctorate,Not important at all,No,1,78,Conservatives
(2) Female,(5) Quebec,(4) Some secondary / high school,Very important,No,1,57,Liberal
(2) Female,(5) Quebec,(9) Bachelor's degree,Not very important,No,3,54,NDP
(1) Male,(5) Quebec,(9) Bachelor's degree,Not very important,No,2,66,Liberal
(1) Male,(5) Quebec,(5) Completed secondary / high school,Not very important,No,4,28,Conservatives
(2) Female,(9) Alberta,(9) Bachelor's degree,Somewhat important,No,2,75,Conservatives
(1) Male,(9) Alberta,"(7) Completed technical, community college, CEGEP, College C",Very important,No,2,78,Conservatives
(1) Male,(9) Alberta,(8) Some university,Not very important,No,4,46,Conservatives
(1) Male,(9) Alberta,(9) Bachelor's degree,Somewhat important,No,4,47,Conservatives
(2) Female,(9) Alberta,(8) Some university,Very important,No,2,78,Conservatives
(2) Female,(9) Alberta,(5) Completed secondary / high school,Very important,No,2,60,Conservatives
(1) Male,(9) Alberta,(9) Bachelor's degree,Very important,No,5,47,Conservatives
(1) Male,(9) Alberta,(10) Master's degree,Somewhat important,No,4,58,Conservatives
(1) Male,(9) Alberta,(8) Some university,Very important,No,2,57,Conservatives
(1) Male,(9) Alberta,"(7) Completed technical, community college, CEGEP, College C",Very important,No,2,81,Conservatives
(2) Female,(9) Alberta,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,2,71,People's Party
(1) Male,(9) Alberta,(9) Bachelor's degree,Somewhat important,No,2,54,NDP
(2) Female,(9) Alberta,(10) Master's degree,Somewhat important,No,2,57,People's Party
(2) Female,(9) Alberta,"(7) Completed technical, community college, CEGEP, College C",Not very important,No,1,76,Conservatives
(2) Female,(9) Alberta,(8) Some university,Not very important,No,2,78,Liberal
(1) Male,(9) Alberta,(10) Master's degree,Somewhat important,No,2,65,Conservatives
(2) Female,(9) Alberta,(9) Bachelor's degree,Very important,Yes,4,42,Conservatives
(1) Male,(9) Alberta,(5) Completed secondary / high school,Very important,No,3,50,Conservatives
(1) Male,(9) Alberta,(4) Some secondary / high school,Somewhat important,No,2,59,Conservatives
(1) Male,(9) Alberta,(9) Bachelor's degree,Very important,No,1,72,Conservatives
(1) Male,(9) Alberta,(11) Professional degree or doctorate,Very important,No,2,60,Conservatives
(2) Female,(10) British Columbia,(9) Bachelor's degree,Very important,No,1,68,Liberal
(2) Female,(10) British Columbia,(8) Some university,Somewhat important,No,2,77,Conservatives
(1) Male,(9) Alberta,(9) Bachelor's degree,Not important at all,No,2,67,Conservatives
(1) Male,(10) British Columbia,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,2,66,NDP
(1) Male,(10) British Columbia,"(6) Some technical, community college, CEGEP, College Classi",Not very important,No,1,49,Conservatives
(2) Female,(10) British Columbia,"(7) Completed technical, community college, CEGEP, College C",Not important at all,Yes,1,70,Greens
(2) Female,(1) Newfoundland and Labrador,(9) Bachelor's degree,Very important,No,4,31,NDP
(2) Female,(10) British Columbia,(8) Some university,Somewhat important,No,2,70,Conservatives
(1) Male,(10) British Columbia,"(6) Some technical, community college, CEGEP, College Classi",Very important,No,1,76,Greens
(1) Male,(10) British Columbia,(4) Some secondary / high school,Somewhat important,No,1,91,Liberal
(1) Male,(10) British Columbia,(9) Bachelor's degree,Not very important,No,2,78,Liberal
(1) Male,(10) British Columbia,"(7) Completed technical, community college, CEGEP, College C",Not very important,No,2,71,Liberal
(2) Female,(10) British Columbia,(10) Master's degree,Somewhat important,No,3,72,Liberal
(1) Male,(10) British Columbia,(5) Completed secondary / high school,Not very important,No,2,68,Conservatives
(1) Male,(10) British Columbia,(5) Completed secondary / high school,Very important,No,2,85,Conservatives
(2) Female,(6) Ontario,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,2,54,Greens
(2) Female,(10) British Columbia,(9) Bachelor's degree,Very important,No,1,61,Greens
(1) Male,(10) British Columbia,(9) Bachelor's degree,Not very important,No,2,82,Conservatives
(2) Female,(10) British Columbia,"(7) Completed technical, community college, CEGEP, College C",Very important,No,1,67,Liberal
(1) Male,(10) British Columbia,(10) Master's degree,Somewhat important,No,2,70,NDP
(1) Male,(10) British Columbia,(9) Bachelor's degree,Somewhat important,No,1,67,Liberal
(2) Female,(10) British Columbia,(9) Bachelor's degree,Somewhat important,No,4,59,Liberal
(2) Female,(10) British Columbia,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,1,66,NDP
(1) Male,(10) British Columbia,(10) Master's degree,Very important,No,4,41,Conservatives
(2) Female,(10) British Columbia,"(7) Completed technical, community college, CEGEP, College C",Very important,No,4,48,Conservatives
(2) Female,(10) British Columbia,"(6) Some technical, community college, CEGEP, College Classi",Very important,No,4,39,Conservatives
(2) Female,(10) British Columbia,"(7) Completed technical, community college, CEGEP, College C",Not very important,No,2,55,Liberal
(2) Female,(10) British Columbia,(5) Completed secondary / high school,Somewhat important,No,2,75,Conservatives
(1) Male,(10) British Columbia,"(7) Completed technical, community college, CEGEP, College C",Not very important,No,5,48,People's Party
(1) Male,(10) British Columbia,(9) Bachelor's degree,Very important,No,2,55,Liberal
(1) Male,(10) British Columbia,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,2,76,Conservatives
(2) Female,(10) British Columbia,(10) Master's degree,Very important,No,4,52,Liberal
(1) Male,(10) British Columbia,(9) Bachelor's degree,Somewhat important,No,8,81,Liberal
(2) Female,(10) British Columbia,(9) Bachelor's degree,Not very important,No,2,74,Greens
(1) Male,(10) British Columbia,(10) Master's degree,Somewhat important,No,2,67,Greens
(2) Female,(10) British Columbia,(8) Some university,Somewhat important,No,2,58,Greens
(1) Male,(10) British Columbia,(9) Bachelor's degree,Somewhat important,No,5,58,Greens
(2) Female,(10) British Columbia,(8) Some university,Somewhat important,No,1,72,Greens
(2) Female,(10) British Columbia,(8) Some university,Somewhat important,No,1,86,Liberal
(1) Male,(10) British Columbia,(11) Professional degree or doctorate,Very important,No,2,70,Conservatives
(1) Male,(10) British Columbia,(10) Master's degree,Very important,No,2,70,Conservatives
(2) Female,(10) British Columbia,(9) Bachelor's degree,Very important,No,4,43,Greens
(2) Female,(10) British Columbia,(9) Bachelor's degree,Somewhat important,No,1,75,Greens
(1) Male,(10) British Columbia,"(7) Completed technical, community college, CEGEP, College C",Very important,No,6,20,Conservatives
(1) Male,(10) British Columbia,(9) Bachelor's degree,Very important,No,5,43,Conservatives
(2) Female,(10) British Columbia,"(7) Completed technical, community college, CEGEP, College C",Not very important,No,2,65,NDP
(2) Female,(10) British Columbia,(5) Completed secondary / high school,Somewhat important,Yes,1,64,NDP
(2) Female,(7) Manitoba,(9) Bachelor's degree,Not very important,No,4,49,Liberal
(2) Female,(7) Manitoba,"(7) Completed technical, community college, CEGEP, College C",Very important,No,2,50,Conservatives
(1) Male,(7) Manitoba,(4) Some secondary / high school,Not important at all,No,2,58,Greens
(1) Male,(7) Manitoba,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,2,73,Conservatives
(1) Male,(7) Manitoba,"(6) Some technical, community college, CEGEP, College Classi",Very important,No,4,48,Conservatives
(2) Female,(7) Manitoba,"(6) Some technical, community college, CEGEP, College Classi",Not very important,No,2,71,NDP
(1) Male,(7) Manitoba,(8) Some university,Very important,No,4,36,Conservatives
(2) Female,(7) Manitoba,(5) Completed secondary / high school,Somewhat important,No,4,56,Conservatives
(1) Male,(7) Manitoba,(9) Bachelor's degree,Very important,No,2,62,Conservatives
(1) Male,(7) Manitoba,(11) Professional degree or doctorate,Not important at all,No,2,72,Liberal
(2) Female,(7) Manitoba,(8) Some university,Somewhat important,No,2,65,NDP
(1) Male,(7) Manitoba,"(7) Completed technical, community college, CEGEP, College C",Not important at all,No,1,65,Conservatives
(1) Male,(7) Manitoba,(8) Some university,Very important,No,5,77,Liberal
(2) Female,(7) Manitoba,(10) Master's degree,Very important,No,1,59,Greens
(1) Male,(7) Manitoba,"(7) Completed technical, community college, CEGEP, College C",Very important,No,4,39,Conservatives
(2) Female,(7) Manitoba,(5) Completed secondary / high school,Somewhat important,Yes,6,34,Conservatives
(2) Female,(7) Manitoba,"(6) Some technical, community college, CEGEP, College Classi",Very important,No,1,66,Conservatives
(1) Male,(7) Manitoba,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,2,67,Liberal
(1) Male,(7) Manitoba,(5) Completed secondary / high school,Somewhat important,No,2,56,Liberal
(1) Male,(7) Manitoba,(5) Completed secondary / high school,Somewhat important,No,2,76,Conservatives
(2) Female,(7) Manitoba,(9) Bachelor's degree,Somewhat important,No,1,66,Liberal
(1) Male,(8) Saskatchewan,(5) Completed secondary / high school,Somewhat important,No,2,61,Conservatives
(2) Female,(4) New Brunswick,"(7) Completed technical, community college, CEGEP, College C",Very important,No,1,69,Conservatives
(2) Female,(4) New Brunswick,"(7) Completed technical, community college, CEGEP, College C",Not important at all,No,2,90,Conservatives
(2) Female,(4) New Brunswick,(8) Some university,Very important,No,2,65,Conservatives
(2) Female,(4) New Brunswick,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,1,69,Liberal
(1) Male,(4) New Brunswick,(5) Completed secondary / high school,Somewhat important,No,2,65,Conservatives
(2) Female,(4) New Brunswick,"(6) Some technical, community college, CEGEP, College Classi",Very important,No,1,57,Conservatives
(1) Male,(4) New Brunswick,(9) Bachelor's degree,Somewhat important,No,2,60,Liberal
(1) Male,(4) New Brunswick,(11) Professional degree or doctorate,Somewhat important,No,2,50,Conservatives
(1) Male,(4) New Brunswick,(5) Completed secondary / high school,Very important,No,1,75,Conservatives
(2) Female,(4) New Brunswick,(5) Completed secondary / high school,Somewhat important,Yes,4,35,Conservatives
(1) Male,(4) New Brunswick,"(7) Completed technical, community college, CEGEP, College C",Very important,No,1,47,Liberal
(2) Female,(4) New Brunswick,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,3,49,Conservatives
(1) Male,(4) New Brunswick,(5) Completed secondary / high school,Somewhat important,No,2,68,Conservatives
(2) Female,(4) New Brunswick,"(7) Completed technical, community college, CEGEP, College C",Very important,No,2,67,Liberal
(2) Female,(4) New Brunswick,(9) Bachelor's degree,Not very important,No,2,73,Liberal
(1) Male,(4) New Brunswick,(9) Bachelor's degree,Somewhat important,No,1,62,Conservatives
(1) Male,(4) New Brunswick,(5) Completed secondary / high school,Very important,No,2,76,Conservatives
(1) Male,(4) New Brunswick,(5) Completed secondary / high school,Somewhat important,No,4,56,Conservatives
(1) Male,(4) New Brunswick,(11) Professional degree or doctorate,Somewhat important,No,3,57,Liberal
(1) Male,(1) Newfoundland and Labrador,(11) Professional degree or doctorate,Very important,No,4,65,Liberal
(1) Male,(1) Newfoundland and Labrador,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,2,74,Liberal
(2) Female,(1) Newfoundland and Labrador,(11) Professional degree or doctorate,Not important at all,No,1,64,Liberal
(1) Male,(1) Newfoundland and Labrador,"(7) Completed technical, community college, CEGEP, College C",Very important,No,2,67,Conservatives
(2) Female,(1) Newfoundland and Labrador,(4) Some secondary / high school,Very important,No,2,56,Liberal
(2) Female,(1) Newfoundland and Labrador,(10) Master's degree,Somewhat important,No,2,34,Liberal
(2) Female,(1) Newfoundland and Labrador,"(6) Some technical, community college, CEGEP, College Classi",Very important,No,2,94,Conservatives
(2) Female,(1) Newfoundland and Labrador,"(7) Completed technical, community college, CEGEP, College C",Very important,No,2,64,Liberal
(2) Female,(1) Newfoundland and Labrador,(8) Some university,Very important,No,1,67,Greens
(2) Female,(1) Newfoundland and Labrador,(5) Completed secondary / high school,Very important,No,2,64,NDP
(2) Female,(1) Newfoundland and Labrador,(10) Master's degree,Not very important,No,4,47,NDP
(2) Female,(1) Newfoundland and Labrador,"(7) Completed technical, community college, CEGEP, College C",Very important,No,2,72,Liberal
(1) Male,(1) Newfoundland and Labrador,(4) Some secondary / high school,Very important,No,1,70,Liberal
(1) Male,(1) Newfoundland and Labrador,"(7) Completed technical, community college, CEGEP, College C",Somewhat important,No,4,54,Liberal
(1) Male,(1) Newfoundland and Labrador,"(7) Completed technical, community college, CEGEP, College C",Not very important,No,2,71,Conservatives
(2) Female,(1) Newfoundland and Labrador,(10) Master's degree,Very important,No,3,63,NDP
(2) Female,(1) Newfoundland and Labrador,(10) Master's degree,Somewhat important,No,2,53,Liberal
(2) Female,(1) Newfoundland and Labrador,(9) Bachelor's degree,Not important at all,No,3,44,NDP
(1) Male,(1) Newfoundland and Labrador,"(7) Completed technical, community college, CEGEP, College C",Not very important,No,1,56,Liberal
(2) Female,(1) Newfoundland and Labrador,"(7) Completed technical, community college, CEGEP, College C",Very important,No,1,53,Liberal
